Year;City;sport;country;gender;medal;age
1980;Moscow;Athletics;ETH;Men;Bronze;25
1980;Moscow;Athletics;ETH;Men;Gold;24
1980;Moscow;Athletics;FIN;Men;Silver;22
1980;Moscow;Athletics;BUL;Men;Bronze;18
1980;Moscow;Athletics;GBR;Men;Gold;21
1980;Moscow;Athletics;CUB;Men;Silver;24
1980;Moscow;Athletics;GDR;Women;Bronze;26
1980;Moscow;Athletics;URS;Women;Gold;22
1980;Moscow;Athletics;GDR;Women;Silver;25
1980;Moscow;Athletics;POL;Women;Bronze;25
1980;Moscow;Athletics;URS;Women;Gold;26
1980;Moscow;Athletics;GDR;Women;Silver;27
1980;Moscow;Athletics;URS;Men;Bronze;23
1980;Moscow;Athletics;GDR;Men;Gold;23
1980;Moscow;Athletics;CUB;Men;Silver;29
1980;Moscow;Athletics;GBR;Men;Bronze;30
1980;Moscow;Athletics;GBR;Men;Gold;30
1980;Moscow;Athletics;GDR;Men;Silver;30
1980;Moscow;Athletics;URS;Women;Bronze;19
1980;Moscow;Athletics;URS;Women;Gold;29
1980;Moscow;Athletics;GDR;Women;Silver;30
1980;Moscow;Athletics;JAM;Men;Bronze;18
1980;Moscow;Athletics;ITA;Men;Gold;26
1980;Moscow;Athletics;GBR;Men;Silver;27
1980;Moscow;Athletics;JAM;Women;Bronze;21
1980;Moscow;Athletics;GDR;Women;Gold;27
1980;Moscow;Athletics;URS;Women;Silver;26
1980;Moscow;Athletics;GDR;Men;Bronze;25
1980;Moscow;Athletics;ITA;Men;Gold;29
1980;Moscow;Athletics;URS;Men;Silver;18
1980;Moscow;Athletics;ETH;Men;Bronze;27
1980;Moscow;Athletics;POL;Men;Gold;23
1980;Moscow;Athletics;TAN;Men;Silver;22
1980;Moscow;Athletics;GDR;Men;Bronze;19
1980;Moscow;Athletics;URS;Men;Gold;28
1980;Moscow;Athletics;AUS;Men;Silver;19
1980;Moscow;Athletics;GDR;Women;Bronze;27
1980;Moscow;Athletics;GDR;Women;Gold;21
1980;Moscow;Athletics;TCH;Women;Silver;20
1980;Moscow;Athletics;GBR;Men;Bronze;26
1980;Moscow;Athletics;GDR;Men;Gold;29
1980;Moscow;Athletics;URS;Men;Silver;21
1980;Moscow;Athletics;FRA;Men;Bronze;23
1980;Moscow;Athletics;FRA;Men;Bronze;27
1980;Moscow;Athletics;FRA;Men;Bronze;26
1980;Moscow;Athletics;FRA;Men;Bronze;25
1980;Moscow;Athletics;URS;Men;Gold;22
1980;Moscow;Athletics;URS;Men;Gold;23
1980;Moscow;Athletics;URS;Men;Gold;18
1980;Moscow;Athletics;URS;Men;Gold;26
1980;Moscow;Athletics;POL;Men;Silver;21
1980;Moscow;Athletics;POL;Men;Silver;26
1980;Moscow;Athletics;POL;Men;Silver;29
1980;Moscow;Athletics;POL;Men;Silver;24
1980;Moscow;Athletics;GBR;Women;Bronze;29
1980;Moscow;Athletics;GBR;Women;Bronze;19
1980;Moscow;Athletics;GBR;Women;Bronze;21
1980;Moscow;Athletics;GBR;Women;Bronze;22
1980;Moscow;Athletics;GDR;Women;Gold;25
1980;Moscow;Athletics;GDR;Women;Gold;29
1980;Moscow;Athletics;GDR;Women;Gold;25
1980;Moscow;Athletics;GDR;Women;Gold;19
1980;Moscow;Athletics;URS;Women;Silver;29
1980;Moscow;Athletics;URS;Women;Silver;24
1980;Moscow;Athletics;URS;Women;Silver;19
1980;Moscow;Athletics;URS;Women;Silver;25
1980;Moscow;Athletics;ITA;Men;Bronze;24
1980;Moscow;Athletics;ITA;Men;Bronze;30
1980;Moscow;Athletics;ITA;Men;Bronze;18
1980;Moscow;Athletics;ITA;Men;Bronze;26
1980;Moscow;Athletics;URS;Men;Gold;28
1980;Moscow;Athletics;URS;Men;Gold;28
1980;Moscow;Athletics;URS;Men;Gold;20
1980;Moscow;Athletics;URS;Men;Gold;30
1980;Moscow;Athletics;GDR;Men;Silver;28
1980;Moscow;Athletics;GDR;Men;Silver;24
1980;Moscow;Athletics;GDR;Men;Silver;24
1980;Moscow;Athletics;GDR;Men;Silver;25
1980;Moscow;Athletics;GBR;Women;Bronze;30
1980;Moscow;Athletics;GBR;Women;Bronze;30
1980;Moscow;Athletics;GBR;Women;Bronze;22
1980;Moscow;Athletics;GBR;Women;Bronze;24
1980;Moscow;Athletics;URS;Women;Gold;30
1980;Moscow;Athletics;URS;Women;Gold;29
1980;Moscow;Athletics;URS;Women;Gold;29
1980;Moscow;Athletics;URS;Women;Gold;25
1980;Moscow;Athletics;GDR;Women;Silver;29
1980;Moscow;Athletics;GDR;Women;Silver;24
1980;Moscow;Athletics;GDR;Women;Silver;28
1980;Moscow;Athletics;GDR;Women;Silver;25
1980;Moscow;Athletics;FIN;Men;Bronze;20
1980;Moscow;Athletics;ETH;Men;Gold;20
1980;Moscow;Athletics;TAN;Men;Silver;26
1980;Moscow;Athletics;URS;Men;Bronze;29
1980;Moscow;Athletics;GDR;Men;Gold;28
1980;Moscow;Athletics;ESP;Men;Silver;27
1980;Moscow;Athletics;URS;Men;Bronze;22
1980;Moscow;Athletics;GBR;Men;Gold;25
1980;Moscow;Athletics;GBR;Men;Silver;22
1980;Moscow;Athletics;URS;Women;Bronze;22
1980;Moscow;Athletics;URS;Women;Gold;30
1980;Moscow;Athletics;URS;Women;Silver;30
1980;Moscow;Athletics;URS;Men;Bronze;26
1980;Moscow;Athletics;GBR;Men;Gold;26
1980;Moscow;Athletics;URS;Men;Silver;27
1980;Moscow;Athletics;CUB;Men;Bronze;28
1980;Moscow;Athletics;URS;Men;Gold;19
1980;Moscow;Athletics;TCH;Men;Silver;21
1980;Moscow;Athletics;URS;Women;Bronze;20
1980;Moscow;Athletics;GDR;Women;Gold;23
1980;Moscow;Athletics;BUL;Women;Silver;19
1980;Moscow;Athletics;URS;Men;Bronze;24
1980;Moscow;Athletics;URS;Men;Gold;22
1980;Moscow;Athletics;URS;Men;Silver;25
1980;Moscow;Athletics;GDR;Men;Bronze;18
1980;Moscow;Athletics;GDR;Men;Gold;22
1980;Moscow;Athletics;POL;Men;Silver;30
1980;Moscow;Athletics;GDR;Women;Bronze;22
1980;Moscow;Athletics;ITA;Women;Gold;23
1980;Moscow;Athletics;POL;Women;Silver;26
1980;Moscow;Athletics;GDR;Men;Bronze;30
1980;Moscow;Athletics;URS;Men;Gold;19
1980;Moscow;Athletics;URS;Men;Silver;26
1980;Moscow;Athletics;GDR;Women;Bronze;18
1980;Moscow;Athletics;CUB;Women;Gold;29
1980;Moscow;Athletics;URS;Women;Silver;28
1980;Moscow;Athletics;URS;Men;Bronze;21
1980;Moscow;Athletics;GDR;Men;Gold;25
1980;Moscow;Athletics;GDR;Men;Silver;25
1980;Moscow;Athletics;URS;Women;Bronze;22
1980;Moscow;Athletics;URS;Women;Gold;24
1980;Moscow;Athletics;GDR;Women;Silver;20
1980;Moscow;Athletics;URS;Men;Bronze;23
1980;Moscow;Athletics;GDR;Men;Gold;27
1980;Moscow;Athletics;NED;Men;Silver;25
1980;Moscow;Athletics;URS;Women;Bronze;30
1980;Moscow;Athletics;URS;Women;Gold;25
1980;Moscow;Athletics;URS;Women;Silver;28
1980;Moscow;Athletics;POL;Men;Gold;22
1980;Moscow;Athletics;POL;Men;Silver;28
1980;Moscow;Athletics;URS;Men;Silver;23
1980;Moscow;Athletics;GDR;Men;Bronze;24
1980;Moscow;Athletics;URS;Men;Gold;20
1980;Moscow;Athletics;URS;Men;Silver;19
1980;Moscow;Athletics;GDR;Women;Bronze;26
1980;Moscow;Athletics;GDR;Women;Gold;25
1980;Moscow;Athletics;URS;Women;Silver;22
1980;Moscow;Athletics;BRA;Men;Bronze;25
1980;Moscow;Athletics;URS;Men;Gold;23
1980;Moscow;Athletics;URS;Men;Silver;20
1980;Moscow;Basketball;URS;Men;Bronze;19
1980;Moscow;Basketball;URS;Men;Bronze;25
1980;Moscow;Basketball;URS;Men;Bronze;29
1980;Moscow;Basketball;URS;Men;Bronze;22
1980;Moscow;Basketball;URS;Men;Bronze;21
1980;Moscow;Basketball;URS;Men;Bronze;18
1980;Moscow;Basketball;URS;Men;Bronze;23
1980;Moscow;Basketball;URS;Men;Bronze;20
1980;Moscow;Basketball;URS;Men;Bronze;30
1980;Moscow;Basketball;URS;Men;Bronze;28
1980;Moscow;Basketball;URS;Men;Bronze;30
1980;Moscow;Basketball;URS;Men;Bronze;20
1980;Moscow;Basketball;YUG;Men;Gold;19
1980;Moscow;Basketball;YUG;Men;Gold;29
1980;Moscow;Basketball;YUG;Men;Gold;23
1980;Moscow;Basketball;YUG;Men;Gold;20
1980;Moscow;Basketball;YUG;Men;Gold;29
1980;Moscow;Basketball;YUG;Men;Gold;26
1980;Moscow;Basketball;YUG;Men;Gold;28
1980;Moscow;Basketball;YUG;Men;Gold;26
1980;Moscow;Basketball;YUG;Men;Gold;29
1980;Moscow;Basketball;YUG;Men;Gold;21
1980;Moscow;Basketball;YUG;Men;Gold;19
1980;Moscow;Basketball;YUG;Men;Gold;27
1980;Moscow;Basketball;ITA;Men;Silver;22
1980;Moscow;Basketball;ITA;Men;Silver;21
1980;Moscow;Basketball;ITA;Men;Silver;23
1980;Moscow;Basketball;ITA;Men;Silver;26
1980;Moscow;Basketball;ITA;Men;Silver;26
1980;Moscow;Basketball;ITA;Men;Silver;26
1980;Moscow;Basketball;ITA;Men;Silver;30
1980;Moscow;Basketball;ITA;Men;Silver;25
1980;Moscow;Basketball;ITA;Men;Silver;28
1980;Moscow;Basketball;ITA;Men;Silver;18
1980;Moscow;Basketball;ITA;Men;Silver;30
1980;Moscow;Basketball;ITA;Men;Silver;30
1980;Moscow;Basketball;YUG;Women;Bronze;21
1980;Moscow;Basketball;YUG;Women;Bronze;19
1980;Moscow;Basketball;YUG;Women;Bronze;22
1980;Moscow;Basketball;YUG;Women;Bronze;20
1980;Moscow;Basketball;YUG;Women;Bronze;25
1980;Moscow;Basketball;YUG;Women;Bronze;21
1980;Moscow;Basketball;YUG;Women;Bronze;21
1980;Moscow;Basketball;YUG;Women;Bronze;27
1980;Moscow;Basketball;YUG;Women;Bronze;28
1980;Moscow;Basketball;YUG;Women;Bronze;25
1980;Moscow;Basketball;YUG;Women;Bronze;28
1980;Moscow;Basketball;YUG;Women;Bronze;25
1980;Moscow;Basketball;URS;Women;Gold;29
1980;Moscow;Basketball;URS;Women;Gold;26
1980;Moscow;Basketball;URS;Women;Gold;29
1980;Moscow;Basketball;URS;Women;Gold;26
1980;Moscow;Basketball;URS;Women;Gold;18
1980;Moscow;Basketball;URS;Women;Gold;21
1980;Moscow;Basketball;URS;Women;Gold;25
1980;Moscow;Basketball;URS;Women;Gold;24
1980;Moscow;Basketball;URS;Women;Gold;20
1980;Moscow;Basketball;URS;Women;Gold;28
1980;Moscow;Basketball;URS;Women;Gold;20
1980;Moscow;Basketball;URS;Women;Gold;25
1980;Moscow;Basketball;BUL;Women;Silver;26
1980;Moscow;Basketball;BUL;Women;Silver;25
1980;Moscow;Basketball;BUL;Women;Silver;23
1980;Moscow;Basketball;BUL;Women;Silver;19
1980;Moscow;Basketball;BUL;Women;Silver;23
1980;Moscow;Basketball;BUL;Women;Silver;24
1980;Moscow;Basketball;BUL;Women;Silver;24
1980;Moscow;Basketball;BUL;Women;Silver;23
1980;Moscow;Basketball;BUL;Women;Silver;21
1980;Moscow;Basketball;BUL;Women;Silver;26
1980;Moscow;Basketball;BUL;Women;Silver;18
1980;Moscow;Basketball;BUL;Women;Silver;27
1980;Moscow;Boxing;PRK;Men;Bronze;20
1980;Moscow;Boxing;BUL;Men;Bronze;23
1980;Moscow;Boxing;URS;Men;Gold;28
1980;Moscow;Boxing;CUB;Men;Silver;23
1980;Moscow;Boxing;GDR;Men;Bronze;23
1980;Moscow;Boxing;HUN;Men;Bronze;20
1980;Moscow;Boxing;CUB;Men;Gold;30
1980;Moscow;Boxing;URS;Men;Silver;21
1980;Moscow;Boxing;IRL;Men;Bronze;26
1980;Moscow;Boxing;HUN;Men;Bronze;24
1980;Moscow;Boxing;BUL;Men;Gold;21
1980;Moscow;Boxing;URS;Men;Silver;26
1980;Moscow;Boxing;GUY;Men;Bronze;26
1980;Moscow;Boxing;ROU;Men;Bronze;30
1980;Moscow;Boxing;CUB;Men;Gold;26
1980;Moscow;Boxing;VEN;Men;Silver;18
1980;Moscow;Boxing;POL;Men;Bronze;26
1980;Moscow;Boxing;URS;Men;Bronze;20
1980;Moscow;Boxing;GDR;Men;Gold;26
1980;Moscow;Boxing;CUB;Men;Silver;19
1980;Moscow;Boxing;POL;Men;Bronze;25
1980;Moscow;Boxing;GDR;Men;Bronze;26
1980;Moscow;Boxing;CUB;Men;Gold;29
1980;Moscow;Boxing;URS;Men;Silver;30
1980;Moscow;Boxing;CUB;Men;Bronze;30
1980;Moscow;Boxing;GBR;Men;Bronze;25
1980;Moscow;Boxing;ITA;Men;Gold;20
1980;Moscow;Boxing;URS;Men;Silver;29
1980;Moscow;Boxing;GDR;Men;Bronze;26
1980;Moscow;Boxing;POL;Men;Bronze;24
1980;Moscow;Boxing;CUB;Men;Gold;25
1980;Moscow;Boxing;UGA;Men;Silver;23
1980;Moscow;Boxing;TCH;Men;Bronze;26
1980;Moscow;Boxing;GDR;Men;Bronze;24
1980;Moscow;Boxing;CUB;Men;Gold;28
1980;Moscow;Boxing;URS;Men;Silver;26
1980;Moscow;Boxing;POL;Men;Bronze;26
1980;Moscow;Boxing;ROU;Men;Bronze;25
1980;Moscow;Boxing;CUB;Men;Gold;23
1980;Moscow;Boxing;URS;Men;Silver;21
1980;Moscow;Boxing;GDR;Men;Bronze;29
1980;Moscow;Boxing;CUB;Men;Bronze;27
1980;Moscow;Boxing;YUG;Men;Gold;25
1980;Moscow;Boxing;POL;Men;Silver;25
1980;Moscow;Canoe Kayak;GDR;Men;Bronze;24
1980;Moscow;Canoe Kayak;BUL;Men;Gold;22
1980;Moscow;Canoe Kayak;URS;Men;Silver;22
1980;Moscow;Canoe Kayak;GDR;Men;Bronze;24
1980;Moscow;Canoe Kayak;URS;Men;Gold;26
1980;Moscow;Canoe Kayak;BUL;Men;Silver;22
1980;Moscow;Canoe Kayak;URS;Men;Bronze;23
1980;Moscow;Canoe Kayak;URS;Men;Bronze;28
1980;Moscow;Canoe Kayak;ROU;Men;Gold;28
1980;Moscow;Canoe Kayak;ROU;Men;Gold;23
1980;Moscow;Canoe Kayak;GDR;Men;Silver;22
1980;Moscow;Canoe Kayak;GDR;Men;Silver;23
1980;Moscow;Canoe Kayak;BUL;Men;Bronze;30
1980;Moscow;Canoe Kayak;BUL;Men;Bronze;24
1980;Moscow;Canoe Kayak;HUN;Men;Gold;25
1980;Moscow;Canoe Kayak;HUN;Men;Gold;22
1980;Moscow;Canoe Kayak;ROU;Men;Silver;18
1980;Moscow;Canoe Kayak;ROU;Men;Silver;30
1980;Moscow;Canoe Kayak;ROU;Men;Bronze;26
1980;Moscow;Canoe Kayak;GDR;Men;Gold;21
1980;Moscow;Canoe Kayak;FRA;Men;Silver;28
1980;Moscow;Canoe Kayak;ROU;Men;Bronze;25
1980;Moscow;Canoe Kayak;URS;Men;Gold;22
1980;Moscow;Canoe Kayak;AUS;Men;Silver;27
1980;Moscow;Canoe Kayak;URS;Women;Bronze;27
1980;Moscow;Canoe Kayak;GDR;Women;Gold;29
1980;Moscow;Canoe Kayak;BUL;Women;Silver;25
1980;Moscow;Canoe Kayak;ESP;Men;Bronze;22
1980;Moscow;Canoe Kayak;ESP;Men;Bronze;28
1980;Moscow;Canoe Kayak;URS;Men;Gold;27
1980;Moscow;Canoe Kayak;URS;Men;Gold;20
1980;Moscow;Canoe Kayak;HUN;Men;Silver;25
1980;Moscow;Canoe Kayak;HUN;Men;Silver;21
1980;Moscow;Canoe Kayak;GDR;Men;Bronze;24
1980;Moscow;Canoe Kayak;GDR;Men;Bronze;19
1980;Moscow;Canoe Kayak;URS;Men;Gold;23
1980;Moscow;Canoe Kayak;URS;Men;Gold;21
1980;Moscow;Canoe Kayak;ESP;Men;Silver;29
1980;Moscow;Canoe Kayak;ESP;Men;Silver;24
1980;Moscow;Canoe Kayak;HUN;Women;Bronze;20
1980;Moscow;Canoe Kayak;HUN;Women;Bronze;18
1980;Moscow;Canoe Kayak;GDR;Women;Gold;18
1980;Moscow;Canoe Kayak;GDR;Women;Gold;30
1980;Moscow;Canoe Kayak;URS;Women;Silver;21
1980;Moscow;Canoe Kayak;URS;Women;Silver;19
1980;Moscow;Canoe Kayak;BUL;Men;Bronze;25
1980;Moscow;Canoe Kayak;BUL;Men;Bronze;18
1980;Moscow;Canoe Kayak;BUL;Men;Bronze;21
1980;Moscow;Canoe Kayak;BUL;Men;Bronze;21
1980;Moscow;Canoe Kayak;GDR;Men;Gold;27
1980;Moscow;Canoe Kayak;GDR;Men;Gold;18
1980;Moscow;Canoe Kayak;GDR;Men;Gold;23
1980;Moscow;Canoe Kayak;GDR;Men;Gold;18
1980;Moscow;Canoe Kayak;ROU;Men;Silver;27
1980;Moscow;Canoe Kayak;ROU;Men;Silver;30
1980;Moscow;Canoe Kayak;ROU;Men;Silver;30
1980;Moscow;Canoe Kayak;ROU;Men;Silver;29
1980;Moscow;Cycling;URS;Men;Bronze;26
1980;Moscow;Cycling;URS;Men;Gold;19
1980;Moscow;Cycling;POL;Men;Silver;24
1980;Moscow;Cycling;TCH;Men;Bronze;18
1980;Moscow;Cycling;TCH;Men;Bronze;18
1980;Moscow;Cycling;TCH;Men;Bronze;29
1980;Moscow;Cycling;TCH;Men;Bronze;23
1980;Moscow;Cycling;URS;Men;Gold;26
1980;Moscow;Cycling;URS;Men;Gold;24
1980;Moscow;Cycling;URS;Men;Gold;20
1980;Moscow;Cycling;URS;Men;Gold;21
1980;Moscow;Cycling;GDR;Men;Silver;28
1980;Moscow;Cycling;GDR;Men;Silver;30
1980;Moscow;Cycling;GDR;Men;Silver;20
1980;Moscow;Cycling;GDR;Men;Silver;27
1980;Moscow;Cycling;JAM;Men;Bronze;22
1980;Moscow;Cycling;GDR;Men;Gold;18
1980;Moscow;Cycling;URS;Men;Silver;23
1980;Moscow;Cycling;DEN;Men;Bronze;26
1980;Moscow;Cycling;SUI;Men;Gold;30
1980;Moscow;Cycling;FRA;Men;Silver;28
1980;Moscow;Cycling;URS;Men;Bronze;21
1980;Moscow;Cycling;GDR;Men;Gold;20
1980;Moscow;Cycling;FRA;Men;Silver;22
1980;Moscow;Cycling;TCH;Men;Bronze;22
1980;Moscow;Cycling;TCH;Men;Bronze;23
1980;Moscow;Cycling;TCH;Men;Bronze;27
1980;Moscow;Cycling;TCH;Men;Bronze;27
1980;Moscow;Cycling;URS;Men;Gold;19
1980;Moscow;Cycling;URS;Men;Gold;23
1980;Moscow;Cycling;URS;Men;Gold;18
1980;Moscow;Cycling;URS;Men;Gold;24
1980;Moscow;Cycling;GDR;Men;Silver;26
1980;Moscow;Cycling;GDR;Men;Silver;29
1980;Moscow;Cycling;GDR;Men;Silver;29
1980;Moscow;Cycling;GDR;Men;Silver;26
1980;Moscow;Equestrian;URS;Men;Bronze;23
1980;Moscow;Equestrian;URS;Men;Silver;23
1980;Moscow;Equestrian;URS;Men;Silver;30
1980;Moscow;Equestrian;AUT;Women;Gold;26
1980;Moscow;Equestrian;ROU;Men;Bronze;29
1980;Moscow;Equestrian;ROU;Men;Bronze;21
1980;Moscow;Equestrian;ROU;Men;Bronze;25
1980;Moscow;Equestrian;ROU;Men;Bronze;19
1980;Moscow;Equestrian;ROU;Men;Bronze;27
1980;Moscow;Equestrian;URS;Men;Gold;25
1980;Moscow;Equestrian;URS;Men;Gold;29
1980;Moscow;Equestrian;URS;Men;Gold;29
1980;Moscow;Equestrian;URS;Men;Gold;18
1980;Moscow;Equestrian;BUL;Men;Silver;18
1980;Moscow;Equestrian;BUL;Men;Silver;26
1980;Moscow;Equestrian;BUL;Men;Silver;20
1980;Moscow;Equestrian;BUL;Men;Silver;27
1980;Moscow;Equestrian;BUL;Men;Silver;29
1980;Moscow;Equestrian;URS;Women;Gold;20
1980;Moscow;Equestrian;URS;Men;Bronze;24
1980;Moscow;Equestrian;URS;Men;Bronze;25
1980;Moscow;Equestrian;ITA;Men;Gold;19
1980;Moscow;Equestrian;URS;Men;Silver;27
1980;Moscow;Equestrian;URS;Men;Silver;20
1980;Moscow;Equestrian;MEX;Men;Bronze;29
1980;Moscow;Equestrian;MEX;Men;Bronze;20
1980;Moscow;Equestrian;MEX;Men;Bronze;22
1980;Moscow;Equestrian;MEX;Men;Bronze;19
1980;Moscow;Equestrian;URS;Men;Gold;19
1980;Moscow;Equestrian;URS;Men;Gold;18
1980;Moscow;Equestrian;URS;Men;Gold;19
1980;Moscow;Equestrian;URS;Men;Gold;19
1980;Moscow;Equestrian;URS;Men;Gold;30
1980;Moscow;Equestrian;URS;Men;Gold;29
1980;Moscow;Equestrian;URS;Men;Gold;27
1980;Moscow;Equestrian;URS;Men;Gold;23
1980;Moscow;Equestrian;ITA;Men;Silver;24
1980;Moscow;Equestrian;ITA;Men;Silver;23
1980;Moscow;Equestrian;MEX;Women;Bronze;30
1980;Moscow;Equestrian;ITA;Women;Silver;24
1980;Moscow;Equestrian;ITA;Women;Silver;18
1980;Moscow;Equestrian;MEX;Men;Bronze;26
1980;Moscow;Equestrian;POL;Men;Gold;23
1980;Moscow;Equestrian;URS;Men;Silver;24
1980;Moscow;Equestrian;URS;Men;Silver;24
1980;Moscow;Equestrian;MEX;Men;Bronze;25
1980;Moscow;Equestrian;MEX;Men;Bronze;19
1980;Moscow;Equestrian;MEX;Men;Bronze;25
1980;Moscow;Equestrian;MEX;Men;Bronze;23
1980;Moscow;Equestrian;URS;Men;Gold;26
1980;Moscow;Equestrian;URS;Men;Gold;18
1980;Moscow;Equestrian;URS;Men;Gold;29
1980;Moscow;Equestrian;URS;Men;Gold;24
1980;Moscow;Equestrian;URS;Men;Gold;23
1980;Moscow;Equestrian;URS;Men;Gold;20
1980;Moscow;Equestrian;URS;Men;Gold;28
1980;Moscow;Equestrian;URS;Men;Gold;19
1980;Moscow;Equestrian;POL;Men;Silver;24
1980;Moscow;Equestrian;POL;Men;Silver;26
1980;Moscow;Equestrian;POL;Men;Silver;23
1980;Moscow;Equestrian;POL;Men;Silver;26
1980;Moscow;Equestrian;MEX;Women;Bronze;19
1980;Moscow;Fencing;FRA;Men;Bronze;29
1980;Moscow;Fencing;SWE;Men;Gold;30
1980;Moscow;Fencing;HUN;Men;Silver;23
1980;Moscow;Fencing;URS;Men;Bronze;29
1980;Moscow;Fencing;URS;Men;Bronze;24
1980;Moscow;Fencing;URS;Men;Bronze;25
1980;Moscow;Fencing;URS;Men;Bronze;19
1980;Moscow;Fencing;FRA;Men;Gold;23
1980;Moscow;Fencing;FRA;Men;Gold;30
1980;Moscow;Fencing;FRA;Men;Gold;19
1980;Moscow;Fencing;FRA;Men;Gold;28
1980;Moscow;Fencing;FRA;Men;Gold;23
1980;Moscow;Fencing;POL;Men;Silver;30
1980;Moscow;Fencing;POL;Men;Silver;18
1980;Moscow;Fencing;POL;Men;Silver;28
1980;Moscow;Fencing;POL;Men;Silver;21
1980;Moscow;Fencing;POL;Men;Silver;27
1980;Moscow;Fencing;URS;Men;Bronze;24
1980;Moscow;Fencing;URS;Men;Gold;22
1980;Moscow;Fencing;FRA;Men;Silver;26
1980;Moscow;Fencing;POL;Women;Bronze;29
1980;Moscow;Fencing;FRA;Women;Gold;22
1980;Moscow;Fencing;HUN;Women;Silver;28
1980;Moscow;Fencing;POL;Men;Bronze;20
1980;Moscow;Fencing;POL;Men;Bronze;24
1980;Moscow;Fencing;POL;Men;Bronze;23
1980;Moscow;Fencing;POL;Men;Bronze;26
1980;Moscow;Fencing;FRA;Men;Gold;18
1980;Moscow;Fencing;FRA;Men;Gold;19
1980;Moscow;Fencing;FRA;Men;Gold;20
1980;Moscow;Fencing;FRA;Men;Gold;30
1980;Moscow;Fencing;FRA;Men;Gold;28
1980;Moscow;Fencing;URS;Men;Silver;21
1980;Moscow;Fencing;URS;Men;Silver;28
1980;Moscow;Fencing;URS;Men;Silver;29
1980;Moscow;Fencing;URS;Men;Silver;23
1980;Moscow;Fencing;URS;Men;Silver;18
1980;Moscow;Fencing;HUN;Women;Bronze;25
1980;Moscow;Fencing;HUN;Women;Bronze;20
1980;Moscow;Fencing;HUN;Women;Bronze;22
1980;Moscow;Fencing;HUN;Women;Bronze;29
1980;Moscow;Fencing;HUN;Women;Bronze;21
1980;Moscow;Fencing;FRA;Women;Gold;19
1980;Moscow;Fencing;FRA;Women;Gold;20
1980;Moscow;Fencing;FRA;Women;Gold;22
1980;Moscow;Fencing;FRA;Women;Gold;23
1980;Moscow;Fencing;FRA;Women;Gold;24
1980;Moscow;Fencing;URS;Women;Silver;28
1980;Moscow;Fencing;URS;Women;Silver;20
1980;Moscow;Fencing;URS;Women;Silver;23
1980;Moscow;Fencing;URS;Women;Silver;21
1980;Moscow;Fencing;URS;Women;Silver;18
1980;Moscow;Fencing;HUN;Men;Bronze;27
1980;Moscow;Fencing;URS;Men;Gold;27
1980;Moscow;Fencing;URS;Men;Silver;28
1980;Moscow;Fencing;HUN;Men;Bronze;20
1980;Moscow;Fencing;HUN;Men;Bronze;20
1980;Moscow;Fencing;HUN;Men;Bronze;23
1980;Moscow;Fencing;HUN;Men;Bronze;26
1980;Moscow;Fencing;HUN;Men;Bronze;28
1980;Moscow;Fencing;URS;Men;Gold;28
1980;Moscow;Fencing;URS;Men;Gold;25
1980;Moscow;Fencing;URS;Men;Gold;23
1980;Moscow;Fencing;URS;Men;Gold;25
1980;Moscow;Fencing;URS;Men;Gold;29
1980;Moscow;Fencing;ITA;Men;Silver;28
1980;Moscow;Fencing;ITA;Men;Silver;25
1980;Moscow;Fencing;ITA;Men;Silver;19
1980;Moscow;Fencing;ITA;Men;Silver;23
1980;Moscow;Fencing;ITA;Men;Silver;30
1980;Moscow;Football;URS;Men;Bronze;27
1980;Moscow;Football;URS;Men;Bronze;24
1980;Moscow;Football;URS;Men;Bronze;22
1980;Moscow;Football;URS;Men;Bronze;19
1980;Moscow;Football;URS;Men;Bronze;29
1980;Moscow;Football;URS;Men;Bronze;22
1980;Moscow;Football;URS;Men;Bronze;26
1980;Moscow;Football;URS;Men;Bronze;20
1980;Moscow;Football;URS;Men;Bronze;24
1980;Moscow;Football;URS;Men;Bronze;27
1980;Moscow;Football;URS;Men;Bronze;25
1980;Moscow;Football;URS;Men;Bronze;27
1980;Moscow;Football;URS;Men;Bronze;20
1980;Moscow;Football;URS;Men;Bronze;26
1980;Moscow;Football;URS;Men;Bronze;18
1980;Moscow;Football;URS;Men;Bronze;20
1980;Moscow;Football;URS;Men;Bronze;23
1980;Moscow;Football;TCH;Men;Gold;24
1980;Moscow;Football;TCH;Men;Gold;21
1980;Moscow;Football;TCH;Men;Gold;19
1980;Moscow;Football;TCH;Men;Gold;18
1980;Moscow;Football;TCH;Men;Gold;20
1980;Moscow;Football;TCH;Men;Gold;27
1980;Moscow;Football;TCH;Men;Gold;27
1980;Moscow;Football;TCH;Men;Gold;28
1980;Moscow;Football;TCH;Men;Gold;23
1980;Moscow;Football;TCH;Men;Gold;29
1980;Moscow;Football;TCH;Men;Gold;30
1980;Moscow;Football;TCH;Men;Gold;25
1980;Moscow;Football;TCH;Men;Gold;22
1980;Moscow;Football;TCH;Men;Gold;28
1980;Moscow;Football;TCH;Men;Gold;19
1980;Moscow;Football;TCH;Men;Gold;24
1980;Moscow;Football;TCH;Men;Gold;26
1980;Moscow;Football;GDR;Men;Silver;19
1980;Moscow;Football;GDR;Men;Silver;20
1980;Moscow;Football;GDR;Men;Silver;30
1980;Moscow;Football;GDR;Men;Silver;22
1980;Moscow;Football;GDR;Men;Silver;18
